fundcode,name,category
372110,上投摩根强化回报债券B,债券型
373010,上投摩根双息平衡混合A,混合型
373020,上投摩根双核平衡混合,混合型
375010,上投摩根中国优势混合,混合型
376510,上投摩根大盘蓝筹股票,股票型
377010,上投摩根阿尔法混合,混合型
377016,上投摩根亚太优势混合,QDII
377020,上投摩根内需动力混合,混合型
377150,上投摩根健康品质生活混合,混合型
377240,上投摩根新兴动力混合A,混合型
377530,上投摩根行业轮动混合A,混合型
378006,上投摩根全球新兴市场混合,QDII
378010,上投摩根成长先锋混合,混合型
378546,上投摩根全球天然资源混合,QDII
379010,上投摩根中小盘混合,混合型
380005,中银纯债债券A,债券型
380006,中银纯债债券C,债券型
380007,中银理财7天债券A,理财型
380008,中银理财7天债券B,理财型
380009,中银添利债券发起A,债券型
380010,中银理财30天债券A,理财型
380011,中银理财30天债券B,理财型
392001,中海货币A,货币型
392002,中海货币B,货币型
393001,中海优势精选灵活配置混合,混合型
395001,中海稳健收益债券,债券型
395011,中海增强收益债券A,债券型
395012,中海增强收益债券C,债券型
398001,中海优质成长混合,混合型
398002,中海优质成长混合(后端),混合型
398011,中海分红增利混合,混合型
398012,中海分红增利混合(后端),混合型
398021,中海能源策略混合,混合型
398031,中海蓝筹混合,混合型
398041,中海量化策略混合,混合型
398051,中海环保新能源混合,混合型
398061,中海消费混合,混合型
399001,中海上证50指数增强,股票指数
399011,中海医疗保健主题股票,股票型
400001,东方龙混合,混合型
400003,东方精选混合,混合型
400004,东方精选混合(后端),混合型
400005,东方金账簿货币A,货币型
400006,东方金账簿货币B,货币型
400007,东方策略成长混合,混合型
400008,东方策略成长混合(后端),混合型
400009,东方稳健回报债券,债券型
400011,东方核心动力混合,混合型
400012,东方核心动力混合(后端),混合型
400013,东方成长收益灵活配置混合A,混合型
400015,东方新能源汽车混合,混合型
400016,东方强化收益债券,债券型
400020,东方成长回报平衡混合,混合型
400023,东方多策略灵活配置混合A,混合型
400025,东方新兴成长混合,混合型
400027,东方双债添利债券A,债券型
400029,东方双债添利债券C,债券型
400030,东方添益债券,债券型
400032,东方主题精选混合,混合型
410001,华富竞争力优选混合,混合型
410002,华富货币A,货币型
410003,华富成长趋势混合,混合型
410004,华富收益增强债券A,债券型
410005,华富收益增强债券B,债券型
410006,华富策略精选混合,混合型
410007,华富价值增长混合,混合型
410008,华富中证100指数,股票指数
410009,华富量子生命力混合,混合型
410010,华富中小板指数增强,股票指数
420001,天弘精选混合,混合型
420002,天弘永利债券A,债券型
420003,天弘永定价值成长混合,混合型
420005,天弘周期策略混合,混合型
420006,天弘现金管家货币A,货币型
420008,天弘债券发起式A,债券型
420009,天弘安康颐养混合,混合型
420102,天弘永利债券B,债券型
420106,天弘现金管家货币B,货币型
420108,天弘债券发起式B,债券型
450001,国富中国收益混合,混合型
450002,国富弹性市值混合,混合型
450003,国富潜力组合混合A,混合型
450004,国富深化价值混合,混合型
450005,国富强化收益债券A,债券型
450006,国富强化收益债券C,债券型
450007,国富成长动力混合,混合型
450008,国富沪深300指数增强,股票指数
450009,国富中小盘股票,股票型
450010,国富策略回报混合,混合型
450011,国富研究精选混合,混合型
450018,国富恒久信用债券A,债券型
450019,国富恒久信用债券C,债券型
457001,国富亚洲机会股票(QDII),QDII
460001,华泰柏瑞盛世中国混合,混合型
460002,华泰柏瑞积极成长混合A,混合型
460003,华泰柏瑞稳本增利债券B,债券型
460005,华泰柏瑞价值增长混合,混合型
460006,华泰柏瑞货币A,货币型
460007,华泰柏瑞行业领先混合,混合型
460008,华泰柏瑞稳健收益债券A,债券型
460009,华泰柏瑞量化先行混合,混合型
460010,华泰柏瑞亚洲领导企业混合,QDII
460106,华泰柏瑞货币B,货币型
460108,华泰柏瑞稳健收益债券C,债券型
460220,华泰柏瑞上证中小盘ETF联接,联接基金
460300,华泰柏瑞沪深300ETF联接A,联接基金
470006,汇添富医药保健混合A,混合型
470007,汇添富上证综合指数,股票指数
470008,汇添富策略回报混合,混合型
470009,汇添富民营活力混合A,混合型
470010,汇添富多元收益债券A,债券型
470011,汇添富多元收益债券C,债券型
470014,汇添富理财14天债券A,债券型
470018,汇添富双利债券A,债券型
470021,汇添富优选回报灵活配置混合A,混合型
470028,汇添富社会责任混合,混合型
470030,汇添富理财30天债券A,理财型
470058,汇添富可转换债券A,债券型
470059,汇添富可转换债券C,债券型
470060,汇添富理财60天债券A,债券型
470068,汇添富深证300ETF联接,联接基金
470078,汇添富增强收益债券C,债券型
470088,汇添富6月红添利定开债A,定开债券
470089,汇添富6月红添利定开债C,定开债券
470098,汇添富逆向投资混合,混合型
470888,汇添富香港混合(QDII),QDII
471007,汇添富理财7天债券A,债券型
471014,汇添富理财14天债券B,债券型
471030,汇添富理财30天债券B,理财型
471060,汇添富理财60天债券B,债券型
472007,汇添富理财7天债券B,债券型
481001,工银核心价值混合A,混合型
481004,工银稳健成长混合A,混合型
481006,工银红利混合,混合型
481008,工银大盘蓝筹混合,混合型
481009,工银沪深300指数A,股票指数
481010,工银中小盘混合,混合型
481012,工银深证红利ETF联接A,联接基金
481013,工银消费服务混合,混合型
481015,工银主题策略混合,混合型
481017,工银量化策略混合,混合型
482002,工银货币,货币型
483003,工银精选平衡混合,混合型
485005,工银增强收益债券B,债券型
485007,工银添利债券B,债券型
485011,工银瑞信双利债券B,债券型
485014,工银添颐债券B,债券型
485018,工银7天理财债券B,债券型
485019,工银信用纯债债券B,债券型
485020,工银14天理财债券发起B,理财型
485022,工银60天理财债券B,理财型
485105,工银增强收益债券A,债券型
485107,工银添利债券A,债券型
485111,工银瑞信双利债券A,债券型
485114,工银添颐债券A,债券型
485118,工银7天理财债券A,债券型
485119,工银信用纯债债券A,债券型
485120,工银14天理财债券发起A,理财型
485122,工银60天理财债券A,理财型
485205,工银增强收益债券A(后端),债券型
486001,工银全球股票(QDII),QDII
486002,工银全球精选股票(QDII),QDII
487016,工银瑞信灵活配置混合A,混合型
487021,工银优质精选混合,混合型
501000,国金鑫新灵活配置(LOF),混合型
501001,财通多策略精选混合(LOF),混合型
501002,长信价值优选混合,混合型
501005,汇添富中证精准医疗指数A,股票指数
501006,汇添富中证精准医疗指数C,股票指数
501007,汇添富中证互联网医疗指数A,股票指数
501008,汇添富中证互联网医疗指数C,股票指数
501009,汇添富中证生物科技指数A,股票指数
501010,汇添富中证生物科技指数C,股票指数
501011,汇添富中证中药指数(LOF)A,股票指数
501012,汇添富中证中药指数(LOF)C,股票指数
501015,财通多策略升级混合(LOF),混合型
501016,国泰中证申万证券行业指数,股票指数
501017,国泰融丰外延增长混合(LOF),混合型
501018,南方原油A,QDII
501019,国泰国证航天军工指数,股票指数
501021,华宝香港中小(QDII-LOF)A,QDII-指数
501022,银华鑫盛灵活配置混合(LOF),混合型
501023,鹏华香港中小企业指数LOF,股票指数
501025,鹏华香港银行指数(LOF),股票指数
501026,财通多策略福享混合(LOF),混合型
501027,国泰融信(LOF),混合型
501028,财通多策略福瑞混合(LOF),混合型
501029,华宝标普中国A股红利机会指数A,股票指数
501030,汇添富中证环境治理指数A,股票指数
501031,汇添富中证环境治理指数C,股票指数
501032,财通福盛混合发起(LOF),混合型
501036,汇添富中证500A,股票指数
501037,汇添富中证500C,股票指数
501038,银华明择多策略定期开放混合,混合型
501039,汇添富睿丰混合(LOF)A,混合型
501040,汇添富睿丰混合(LOF)C,混合型
501041,汇添富弘安(LOF)A,混合型
501042,汇添富弘安(LOF)C,混合型
501043,汇添富沪深300指数A,股票指数
501045,汇添富沪深300指数C,股票指数
501046,财通多策略福鑫定开混合,混合型
501047,汇添富中证全指证券公司指数A,股票指数
501048,汇添富中证全指证券公司指数C,股票指数
501049,东方红睿玺三年定开混合,混合型
501050,华夏上证50AH优选指数A,股票指数
501051,圆信永丰汇利混合(LOF),混合型
501053,东方红目标优选定开混合,混合型
501054,东方红睿泽三年定开混合,混合型
501055,财通福佑定开混合发起,混合型
501057,汇添富中证新能源汽车A,股票指数
501058,汇添富中证新能源汽车C,股票指数
501059,西部利得国企红利(LOF),股票指数
501060,中金优选300指数(LOF)A,股票指数
501061,中金优选300指数(LOF)C,股票指数
501062,南方瑞合定开混合(LOF),混合型
501063,添富悦享定开混合,混合型
501064,国泰价值优选灵活配置混合,混合型
501065,汇添富经典成长定开混合,混合型
501066,东方红恒元五年定开混合,混合型
501067,招商富时A-H50指数A,股票指数
501068,招商富时A-H50指数C,股票指数
501069,华宝标普中国A股质量价值,股票指数
501070,广发睿阳三年定开混合,混合型
501071,泓德三年封闭丰泽混合,混合型
501072,国金红利增强,股票指数
501073,华安科创主题混合,混合型
501075,万家科创3年封闭混合A,混合型
501076,鹏华科创3年封闭混合,混合型
501077,富国科创主题混合,混合型
501078,广发科创主题3年封闭混合,混合型
501079,大成科创主题3年封闭混合,混合型
501080,中金科创主题3年封闭混合,混合型
501081,中欧科创主题3年封闭混合,混合型
501082,博时科创主题3年封闭混合,混合型
501083,银华科创主题3年封闭混合,混合型
501085,财通科创主题3年封闭混合,混合型
501086,华宝MSCI中国A股国际通(LOF),股票指数
501087,交银瑞丰三年封闭混合,混合型
501088,嘉实瑞虹三年定期混合,混合型
501089,方正富邦消费红利指数增强(LOF),股票指数
501090,华宝中证消费龙头指数(LOF),股票指数
501091,嘉实瑞熙三年封闭运作混合A,混合型
501092,交银瑞思三年封闭运作混合,混合型
501093,华夏翔阳两年定开混合,混合型
501095,中银证券科创3年封闭混合,混合型
501096,国联安科创3年封闭混合,混合型
501097,国寿安保科创3年封闭混合,混合型
501098,建信科技创新3年封闭混合,混合型
501099,平安科技创新3年封闭混合,混合型
501100,博时安康定开债(LOF),定开债券
501101,建信金融债1-3年(LOF),债券指数
501105,建信金融债8-10年(LOF),债券指数
501106,广发中证10年期国开债A,债券指数
501186,华夏战略配售(LOF),混合型
501188,汇添富战略配售(LOF),混合型
501189,嘉实战略配售(LOF),混合型
501200,民生加银科创3年封闭混合,混合型
501300,海富通全球收益债券人民币,QDII
501301,华宝香港大盘A,股票指数
501302,南方恒指ETF联接A,联接基金
501303,广发恒生中型股指数A,股票指数
501305,汇添富中证港股通(LOF)A,股票指数
